Удельный расход кокса (кг/т),Чугун.Si,Чугун.P,t колошникового газа 4 (°С),t колошникового газа 3 (°С),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа в пылеуловителе (°С),Чугун.Ti,Уровень засыпи (юг) (м),Положение клапана малый снорт (%),Уровень засыпи (север) (м),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),Длительность простоя (сут),t периферийных газов 5 (°С),O₂ в горячем дутье,Колошниковый газ (H₂),Чугун.C,Содержание кислорода в дутье (%),Перепад давлений нижний (ат),Колошниковый газ (CO₂),Расход холодного дутья (м³/ч),Перепад давлений общий (ат),Расход природного газа (м³/ч),Выход колошникового газа (м³/ч),Шлак,упдп,CO₂ в колошниковом газе (%)
436.5397483,0.830857141,0.064357144,126.0366561,132.7803507,147.1764568,134.3412371,144.31427,0.067071429,0.674931025,0.350671956,0.835259517,0.813248714,0.864378226,0.0,166.4529235,27.03333346,7.966666857,4.78000021,26.75186078,1.384937868,19.26666641,238693.4466,1.448067481,20829.53418,370171.7995,1429.530048,2.408477397,19.43849611
440.0137783,0.704142856,0.056428571,130.0980129,131.6837835,146.7439992,132.6930564,142.1892446,0.055428572,0.885829677,0.358647893,1.062236115,1.061911968,1.066751803,0.0,156.4495473,26.0,8.366666635,4.789999962,26.97323426,1.387241349,19.10000038,237245.4629,1.435413192,20600.76274,370664.9375,1569.680069,2.418116019,19.37037094
438.6282716,0.653285712,0.057,121.2267364,119.3341109,137.3995775,115.5558154,133.5270996,0.049285714,0.736326563,0.408780172,0.865773169,0.91713089,0.865847553,0.0,153.9713079,27.23333295,8.399999936,4.849999905,26.90702319,1.392109285,20.06666692,239919.056,1.4505846,20918.1521,371280.1276,1471.575054,2.442872851,19.60307328
436.479921,0.683428568,0.057928571,130.1432994,134.6919686,147.0880191,131.1449273,145.8129584,0.0535,0.702463061,0.428790547,0.833539292,0.84901617,0.859452568,0.0,164.9298647,26.80000051,8.53333346,4.78000021,26.81910658,1.379695743,19.13333321,239261.0371,1.428587993,20733.26994,371373.9036,1485.590061,2.463763717,19.70529254
441.3558579,0.678733341,0.05796,127.4142542,135.9489692,143.2025779,131.0341266,143.6597125,0.055640001,0.685094515,0.444346403,0.816413912,0.823788879,0.865885551,0.0,160.6762829,26.96666654,8.433333397,4.829999924,26.73617625,1.393319428,18.73333295,236858.1191,1.455097452,20771.69499,367375.7695,1499.605053,2.452951119,20.08843088
454.912939,0.754833331,0.061666667,143.2809194,141.8111118,159.8627043,148.8958232,141.1827447,0.057666666,1.579333283,2.112485321,1.783821325,1.773063933,1.787671263,0.208333333,161.2114173,26.39999962,8.199999809,4.880000114,26.17405971,1.132548362,19.19999981,201983.8621,1.170537085,16365.88754,327247.5179,1191.27505,2.299519403,19.42549472
434.8528602,0.911785709,0.068571429,129.5636142,137.3441874,155.090414,140.6341324,148.2154935,0.067357143,0.701666628,0.742041816,0.873366316,0.805756375,0.900330089,0.0,187.8911209,26.86666679,8.433333397,4.71999979,27.06718469,1.429081395,19.26666641,233182.7578,1.498850654,20592.31217,361383.1589,1513.620068,2.490158778,19.75745765
433.7204972,0.788871416,0.062707143,111.7361298,125.7199024,128.5105998,121.4246009,126.0552848,0.052107143,0.673519254,0.912643875,0.833422549,0.746821344,0.879105429,0.0,168.2933941,27.09999975,8.333333651,4.860000134,27.12921151,1.365827839,20.13333321,234316.7083,1.44782639,20794.22461,362285.5299,1569.680061,2.478815679,20.77911305
453.8131116,0.764750004,0.064200001,121.4423205,122.2396412,132.9163167,118.1812642,133.5812066,0.057442857,0.777953574,1.09287821,0.915691338,0.912432909,0.909523107,0.0,181.8006293,26.43333308,8.200000127,4.650000095,26.66869624,1.441352601,19.69999949,238578.1934,1.495534514,20798.51082,369791.1536,1429.530045,2.477863573,20.4589045
466.9961147,0.70358571,0.061207142,138.728521,134.1202081,152.6503258,131.3696171,150.1322568,0.046657143,0.753409204,0.973632423,0.852879989,0.887930892,0.865157048,0.0,187.0445728,26.46666718,8.399999936,4.829999924,26.65821179,1.321403757,19.53333346,235940.1263,1.453251362,20699.58203,369879.8177,1527.635067,2.475045728,19.63141505
492.6225979,0.969207142,0.07265,142.6437464,144.7760461,163.3471584,145.9175453,159.2036266,0.0607,0.689200973,1.429823615,0.846915362,0.848474716,0.883274096,0.0,188.489092,26.90000025,8.133333206,4.75,26.44259906,1.325503598,19.0,233694.6934,1.428447152,20598.5651,356374.9297,1457.560051,2.383960569,19.05351496
746.1071778,1.599250019,0.07965,184.4045731,173.8429858,241.6251202,179.7991851,135.9255908,0.073449999,1.254358329,8.259669142,1.488201618,1.422099724,1.508332923,0.75,324.4110572,27.60000038,8.399999619,4.579999924,24.82851569,0.346801257,18.60000038,84905.47575,0.357780427,4780.814015,91279.05318,406.4350204,0.410952692,14.97314106
513.9108248,1.008000016,0.082000002,128.2827981,114.6993898,166.6614081,128.8518152,125.5289803,0.064999998,3.06569317,8.095665433,3.399350926,3.582882779,3.521555526,1.0,211.5959543,,,4.769999981,24.59610685,0.107013554,,47245.33431,0.142267344,402.2071675,22247.01202,14.01500034,0.237102671,14.43000031
445.3300635,2.005785695,0.085857142,210.2672259,234.4501953,233.9148916,235.9174658,213.1976674,0.087692858,1.875475551,21.12535482,2.314000393,2.076987018,2.286271418,0.083333333,308.9404278,24.64999962,8.133333365,,26.10362808,1.134690051,17.33333333,198952.0111,1.179709303,12709.07214,265520.9323,1009.080029,1.441539052,18.36213803
437.9157359,1.055800001,0.067999999,117.073513,123.7419717,141.9025946,134.2254114,142.8393154,0.061866667,1.007503,11.70809059,1.355801975,1.174062473,1.33291704,0.0,178.5289796,26.63333384,7.766666571,4.619999886,27.20822493,1.232991517,18.90000025,223891.1432,1.43659696,17776.73088,339712.1172,1485.590061,2.388656306,20.48381853
436.7293458,0.732399992,0.057266667,106.171579,113.6546151,135.5962677,116.8768959,130.227753,0.052666667,0.834702564,19.68550265,1.10427703,0.961326209,1.080162103,0.0,204.5371068,26.76666705,7.800000032,4.639999866,27.13911875,1.30507571,20.16666667,224946.7806,1.454617893,17799.1993,335964.1198,1387.485051,2.359476792,21.06190459
435.8911913,0.743428567,0.057757143,112.3542461,127.4138575,143.394893,131.2922567,139.0483306,0.055107143,0.827871948,,1.04418082,0.930245223,1.051224252,0.0,174.9850127,26.5,7.76666673,4.659999847,27.03295724,1.309093853,19.66666667,230518.6367,1.457030281,19581.62101,346901.3984,1527.635069,2.408329097,20.81855758
445.8871636,0.563214296,0.051857143,113.5855036,132.5381314,143.5997159,123.9232868,138.2723389,0.041071429,0.743287288,0.966499984,0.981171601,0.846357691,0.985714823,0.0,184.4357268,26.53333346,8.066666603,4.71999979,27.45309027,1.314243426,19.19999949,231267.1829,1.461820732,19882.60547,350931.4128,1457.56004,2.469608667,21.30745856
454.0487055,0.768350001,0.059007143,127.8835942,142.5707359,162.5833,132.7088642,150.6138055,0.061071428,0.743717047,,0.936201478,0.820130661,0.955947677,0.0,174.9851373,26.80000051,8.03333346,4.820000172,27.79354525,1.321224948,19.13333384,227878.8021,1.45952931,19594.64225,343251.6953,1359.455051,2.412752968,21.06446759
437.5468979,0.828493329,0.060473333,124.0404704,140.5243495,148.5635805,132.8186887,143.1431853,0.057280001,0.892434217,,1.129081627,0.979315837,1.148971081,0.0,159.6428395,26.59999975,8.199999809,4.800000191,27.99502222,1.313643614,19.26666641,228592.7936,1.45094566,19467.87533,345169.2474,1569.680054,2.420711104,20.95351815
451.4369134,0.822308337,0.059125,174.339846,173.3793631,171.2491369,166.6776832,146.3741302,0.063016666,2.371485216,33.18805673,2.593522732,2.536988229,2.566696463,0.25,174.4704271,27.0,8.25,4.730000019,27.0691754,1.087419886,19.0,178712.3174,1.098040503,12847.86563,264871.2037,1023.09504,2.11233916,19.66100589
446.4659566,0.818430768,0.059638462,127.2241163,126.1455835,144.5904719,127.0608114,135.9096114,0.064384615,0.978729156,17.38074183,1.171075563,1.119552933,1.110187488,0.0,165.3738624,27.06666629,8.400000254,4.71999979,27.75811783,1.380876477,18.53333346,225706.9753,1.43577522,19010.67371,344454.7643,1555.665062,2.416583716,20.39409987
433.0439754,0.85182353,0.060729412,118.7382209,119.4666341,140.1163394,113.8773975,130.3980576,0.057547059,0.827447956,6.766732678,0.964596835,0.953526293,0.897077498,0.0,167.6566947,26.70000013,8.866666794,4.760000229,27.55478915,1.48951895,19.36666679,219335.0514,1.53511177,19383.38639,342674.8099,1723.845072,2.44150275,21.24988365
434.8408682,0.75393333,0.0562,111.2375908,119.770957,137.5725451,118.3825331,129.8919954,0.049933333,0.794318696,,0.965841435,0.894426423,0.946449635,0.0,153.5733932,27.0,8.700000127,4.710000038,27.30847239,1.465254317,19.80000051,224802.1979,1.495518665,19929.91724,350104.1628,1625.740082,2.387067823,22.28517469
427.6404087,0.856400005,0.056733333,111.9726636,112.5653226,134.9585835,109.304945,124.6924489,0.0486,0.81817354,0.988777786,0.945106159,0.930522059,0.907665623,0.0,162.9211864,26.96666654,8.200000127,4.78000021,27.55801996,1.542271242,19.56666629,229263.2715,1.567450414,20118.71826,361821.2253,1555.665054,2.344042569,21.52645826
427.9373642,0.850192318,0.060146154,111.8225072,114.1750062,128.5208368,116.3263359,119.1302888,0.054746154,1.424831823,57.35895862,1.594482705,1.518787252,1.553594326,0.083333333,153.3175797,27.00000064,8.299999873,4.789999962,27.49749192,1.423852377,18.89999962,221324.1838,1.427344535,18674.9478,343995.5785,1513.620079,2.388866466,19.95967468
439.8635116,0.738928565,0.059,119.5300293,118.1948261,138.1003354,114.4976199,125.4250622,0.059785715,0.843649487,,0.94241976,0.941295753,0.915107171,0.0,,27.23333359,8.23333327,4.840000153,28.11282746,1.342956687,19.53333346,232583.6654,1.404593105,20614.79211,358756.0495,1331.425056,2.476406567,19.85532419
433.8179375,0.790192855,0.0582,120.6095146,126.6490917,144.3280837,124.9262905,132.1289078,0.066171428,0.796166725,,0.889924156,0.81942758,0.918774645,0.0,,27.36666616,8.133333524,4.949999809,28.28933263,1.411449581,19.36666679,234871.4225,1.463845104,20900.60311,364559.8854,1471.575062,2.476046823,19.46807122
436.6951425,0.773214285,0.058785714,119.91594,119.5232153,145.2874832,120.0961418,132.4015398,0.057071428,0.847034208,0.98786363,0.970172279,0.920887721,0.943512363,0.0,,27.20000013,8.166666667,4.829999924,28.4949735,1.384713118,19.56666692,234816.5365,1.457152367,20871.7526,360087.3372,1639.755081,2.436812551,20.19051329
438.7845557,0.846446161,0.060630769,127.772838,124.5372327,139.9546734,133.3073282,132.4797392,0.058230769,1.453792346,15.67835111,1.584570927,1.54625455,1.591082176,0.0,158.3354526,27.33333333,8.133333524,4.800000191,28.51391681,1.38270996,19.70000013,232221.7428,1.443087846,20592.15951,360729.6615,1387.485054,2.400296913,19.7552611
444.0777007,0.77986,0.059093334,117.7880516,121.0688496,133.3353027,138.1028112,129.4422137,0.05626,1.378398667,0.93415001,1.621155433,1.514226822,1.618870628,0.0,,27.06666692,8.233333588,4.789999962,28.24218694,1.358131578,19.86666679,240236.2643,1.382225951,20997.51571,372624.1484,1457.560066,2.594248062,18.47627505
440.7267132,0.801707149,0.059785714,126.6779629,131.6670758,149.912171,131.3079189,143.6983083,0.063142857,0.785922095,0.933157426,0.909197842,0.8714386,0.951378783,0.0,,26.79999924,8.26666673,4.699999809,27.22903808,1.357938081,19.56666692,239606.138,1.422895526,20904.45597,372880.1576,1471.575069,2.475503098,18.63638369
429.0956083,0.813335712,0.057207143,128.4885689,133.8328145,150.8849319,137.1654193,144.6170308,0.0597,0.936836819,0.873852295,1.084674175,1.037853464,1.115623501,0.0,161.9224198,26.86666679,8.200000127,4.829999924,25.66878168,1.378305927,19.66666667,238507.3939,1.439414546,20810.7535,369124.2318,1387.485065,2.470782624,
442.4059197,0.748207143,0.057028572,116.735474,121.2514512,140.8575935,122.1227506,129.4146729,0.060178572,0.812274784,0.861610342,0.945467005,0.886023646,0.951187342,0.0,158.1130333,27.56666692,8.23333327,4.75,25.31552641,1.370647356,20.0,237425.0202,1.443866188,20862.10848,367200.1771,1555.665066,2.475019044,
435.9268647,0.801785716,0.059714285,127.5723066,121.3048045,143.6243388,120.372804,131.7060105,0.059785715,0.846451553,0.914445347,0.947314953,0.935788768,0.933227345,0.0,152.2915471,27.16666667,8.266666412,4.840000153,25.3509237,1.379510696,19.93333371,236556.4173,1.438670367,20611.94059,366420.8164,1541.650066,2.468925643,
442.2970825,0.787307689,0.059,133.9668131,138.0949437,151.1355314,140.6609942,137.7891741,0.048615385,2.056333855,33.02348135,2.225082693,2.187631557,2.20998236,0.083333333,164.5812574,27.26666641,8.133333524,4.599999905,25.2812074,1.312312801,19.79999987,223882.4647,1.329381486,19105.09361,345578.4396,1499.605045,2.342037144,
432.5008045,0.923933323,0.062866666,115.2898684,118.7923794,124.421539,107.1255369,119.6737436,0.065866667,0.783803465,,0.870610617,0.875422689,0.895938451,0.0,,26.70000013,8.066666762,4.829999924,25.92726374,1.408541908,19.5,234110.1159,1.453972583,20598.35482,363655.7201,1569.680054,2.47257444,
427.1743524,0.911846666,0.06358,112.0291719,117.1505521,124.1986961,108.7685645,117.9682023,0.061766667,0.851452447,,0.990519812,0.949364575,1.005685069,0.0,,26.90000025,8.066666762,4.78000021,26.32055203,1.400896082,19.53333282,234111.1491,1.461015105,20771.33057,366259.6445,1569.680061,2.455830359,
429.9122948,0.66365333,0.053413333,108.4272718,100.9076379,114.5711352,98.38604259,108.2918663,0.04884,0.990182603,10.81040716,1.089755282,1.100343481,1.078995248,0.0,154.1672804,27.0,8.100000064,4.900000095,26.4794023,1.415309568,19.86666679,231864.8919,1.486019621,20775.04354,363320.6211,1527.635071,2.479895462,
428.6160592,0.813128578,0.0564,119.9123694,125.1671851,130.4728317,110.3002119,123.3863964,0.054085715,0.799612701,11.43842634,0.827311754,0.820393528,0.866236803,0.0,158.0141629,27.16666667,8.200000127,4.75,26.51663454,1.512180155,19.66666667,227438.8418,1.537776853,20374.0673,360005.0807,1471.575062,2.460328361,21.45794125
433.8399438,0.763071426,0.055928572,115.7200511,117.7651068,119.3058084,110.5865078,118.364308,0.050714286,1.051787429,0.975719988,1.103626616,1.046226117,1.192742345,0.0,151.5994415,27.43333308,8.100000064,4.760000229,26.42448306,1.415456548,19.66666667,232627.9382,1.443335642,20881.89738,359938.5573,1611.725067,2.475906751,21.0126462
441.6632883,0.68458572,0.055892857,116.214433,126.2133624,128.9775718,124.8254048,123.8694537,0.047842857,1.237991077,0.976000011,1.438576939,1.31538368,1.477342424,0.0,158.6772257,27.80000051,8.166666985,4.789999962,26.38696361,1.428109045,20.06666692,236200.3646,1.432463268,20492.51066,362061.7552,1541.650055,2.461625888,20.24753698
439.1534475,0.845142858,0.063542857,113.0657698,131.2167149,128.8850269,125.315395,124.2909203,0.057878572,1.066056741,,1.264368718,1.143960046,1.32693738,0.0,161.3153983,26.86666679,8.433333397,4.829999924,26.45421362,1.422549476,20.0,233509.8457,1.448997622,20908.65446,359945.0911,1723.84507,2.474465068,20.35523645
441.4664761,0.864499995,0.059571428,119.1037426,131.2076886,135.8830887,121.5848153,128.9210803,0.048214286,0.888074326,2.248849037,0.922381391,0.879156652,1.020132673,0.0,152.1551346,26.76666641,8.299999873,4.710000038,26.36637084,1.37614949,19.63333384,236360.5234,1.431680029,20743.07707,362534.526,1625.74007,2.52022698,20.284096
432.0371382,0.733735715,0.057657143,109.9629237,120.8374182,137.5360463,123.8074942,124.4994481,0.0494,0.984350363,0.430503047,1.207718387,1.051047921,1.214510615,0.0,171.8300621,26.96666654,8.166666667,4.650000095,26.22043832,1.45069246,19.06666629,233700.3151,1.476370484,20812.59131,358443.5951,1583.695068,2.441088119,20.24972129
433.3732465,0.748071428,0.057285714,116.1401262,129.3716513,137.8587961,124.0521482,125.7820813,0.048857143,0.91296158,3.983683922,1.019000307,0.906951971,1.069200628,0.0,161.0508412,27.2249999,6.299999952,4.769999981,25.86616707,1.432449251,14.7750001,235254.9264,1.470709458,20664.02181,361350.918,1625.740063,2.455360784,20.73201927
433.839474,0.725871427,0.056628572,110.0636447,122.5288458,128.6115255,111.4748554,119.1204611,0.049471428,0.783787432,15.19711113,0.798719962,0.728046161,0.866299691,0.0,157.662242,26.80000051,8.299999873,,25.47658642,1.410796642,19.13333384,235540.9551,1.460173632,20660.7325,358626.7057,1555.66507,2.457049585,20.8930215
431.1070587,0.77033333,0.058266666,111.5008828,125.374711,130.5180057,116.093696,122.5247628,0.056266667,0.831314313,,0.830009903,0.739555494,0.893178138,0.0,153.5917765,26.16666667,8.233333429,4.800000191,25.91964531,1.440948109,20.06666692,234678.0931,1.483076001,20673.75391,358445.4036,1625.740063,2.459488082,20.59831595
422.9590521,0.710714289,0.057714286,121.3814144,128.0451457,139.5824397,111.0937802,129.2175598,0.051357143,0.806292045,0.946194649,0.787698748,0.780454241,0.842212334,0.0,152.1087138,26.29999987,8.333333333,4.809999943,25.49045475,1.427375918,19.13333321,235119.4499,1.47561954,20897.49129,355491.0521,1513.620068,2.455237206,20.92260909
431.1832593,0.696928574,0.057328572,120.883803,119.7971087,138.4419057,112.1714309,126.2629318,0.051085715,0.868819321,0.987999976,0.865609181,0.858515456,0.907109238,0.0,,26.36666679,8.23333327,4.760000229,25.58572419,1.428382903,19.13333257,234591.8431,1.476281698,21146.50399,357288.6341,1667.785088,2.478864312,20.5838356
443.7750755,0.766406663,0.060633334,113.7676509,124.90658,136.2880564,114.5222829,124.9520572,0.057673334,0.724003228,,0.847993364,0.773763344,0.847850092,0.0,162.3232137,26.83333333,8.299999873,4.690000057,25.54316775,1.448672826,19.23333359,234391.9909,1.482982412,20990.32218,357261.4193,1583.695068,2.4650365,19.91817156
448.6058187,0.825421431,0.060671429,121.2155056,124.8210144,140.9889393,118.1122952,128.6000538,0.055192857,0.917412097,11.10746687,0.982254247,0.975641216,0.975446219,0.0,157.4397234,26.63333321,8.26666673,4.679999828,25.48445137,1.414889738,18.86666679,234534.5,1.452917273,20243.84037,355829.6576,1751.875095,2.48036359,19.44906219
437.6546052,0.7731,0.058053847,119.7921438,121.206961,135.1806901,111.9497814,125.0127967,0.050030768,0.840609918,0.827048612,0.883261614,0.89578712,0.875365791,0.0,156.0265045,26.76666641,8.23333327,4.760000229,25.69196351,1.387386168,18.96666654,237570.4238,1.430623651,21245.77718,358003.6367,1597.710068,2.479486937,20.26999505
428.3798304,0.752620002,0.058293333,121.2984695,129.0861616,142.0898199,112.6949825,127.631417,0.05234,0.744308273,0.732563881,0.738379528,0.743446313,0.758396196,0.0,150.8812561,26.43333308,8.399999936,4.840000153,25.80088282,1.396501268,19.26666705,237691.7161,1.444105734,21285.24984,360063.5482,1597.710072,2.448803088,20.55862776
426.9840044,0.744886661,0.0606,119.2638375,134.7669795,141.2534447,125.0940975,127.9863513,0.055840001,0.675678735,0.81428647,0.760673121,0.646878563,0.775278134,0.0,168.7087491,26.59999975,8.233333588,4.869999886,25.76129103,1.417533795,19.36666616,235337.1263,1.462092116,21242.49373,355910.1185,1527.635059,2.466111608,19.90260323
425.6827547,0.791350003,0.059164286,120.4007498,130.1149019,137.1862383,126.1362203,126.3729928,0.053892857,1.069537808,0.86476246,1.148872202,1.063221162,1.169544801,0.0,172.8554948,27.06666692,8.066666762,4.769999981,26.30824812,1.409941261,20.20000076,233956.2643,1.445475797,21228.34725,356142.7839,1611.725082,2.473204665,19.68962415
428.5780022,0.8077,0.059907143,114.6871351,117.0688944,130.6582518,118.1741152,119.9955228,0.047707143,0.915887254,,1.002294195,0.949112015,0.976367141,0.0,163.2851341,27.26666641,8.399999619,4.760000229,26.64492114,1.412113895,20.13333384,232614.3958,1.450739955,21331.809,355382.7161,1569.680061,2.454990076,19.63243723
427.1187811,0.740435715,0.0576,122.7097397,133.8606275,140.6749999,130.6867269,130.118693,0.051921428,0.830452293,8.696249962,0.922748603,0.803225728,0.944537011,0.0,167.8928076,27.46666718,8.066666762,4.78000021,26.83607348,1.412945161,18.76666705,231461.5879,1.458229437,21040.84408,357338.418,1485.590069,2.469807152,19.39494824
