Количество чугуна (т),Удельный расход кокса (кг/т),Расход холодного дутья (м³/ч),t горячего дутья (°С),Расход природного газа (м³/ч),t природного газа (°С),Содержание кислорода в дутье (%),Расход пара на увлажнение (т/ч),Перепад давлений общий (ат),t чугуна на выпуске (лётка 1) (°С),t чугуна на выпуске (лётка 2) (°С),Давление колошникового газа (ат),Перепад давлений нижний (ат),Перепад давлений верхний (ат),Выход колошникового газа (м³/ч),Положение клапана малый снорт (%),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа 3 (°С),t колошникового газа 4 (°С),t колошникового газа в пылеуловителе (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),CO в колошниковом газе (%),CO₂ в колошниковом газе (%),H₂ в колошниковом газе (%),t периферийных газов 1 (°С),t периферийных газов 2 (°С),t периферийных газов 3 (°С),t периферийных газов 4 (°С),t периферийных газов 5 (°С),t периферийных газов 6 (°С),Уровень засыпи (север) (м),Уровень засыпи (юг) (м),N₂ в колошниковом газе (%),Шлак,Чугун.Cr,Чугун.Mn,Чугун.P,Чугун.S,Чугун.Si,Чугун.Ti,Чугун.V,Чугун.C,Шлак.Al₂O₃,Шлак.CaO,Шлак.FeO,Шлак.Ko,Шлак.MgO,Шлак.MnO,Шлак.NaO,Шлак.S,Шлак.SiO₂,Шлак.TiO₂,Бар М10,Бар М25,Влага,Зола,Кокс +80 мм,Кокс -25 мм,Кокс 40-25 мм,Кокс 60-40 мм,Кокс 80-60 мм,Летучие,Сера К,Углерод,CRI,CSR,Fe,FeO,S,SiO₂,CaO,MgO,Al₂O₃,TiO₂,Osn,P,Zn,Cr,MnO,O₂ в горячем дутье,Доля агломерата,Колошниковый газ (CO₂),Колошниковый газ (CO),Колошниковый газ (H₂)
3674.882,470.9074778,194424.8564,1017.876925,13659.95451,15.67471687,25.77598651,0.718226718,1.182640853,1423.542944,1442.527972,1.333408448,0.920816441,0.250445453,257173.32,22.22839004,185.6235237,193.1512311,203.319362,179.0679569,175.4226621,1.937923526,2.214037766,24.49434066,18.30132163,5.928522269,457.6757228,412.9467443,493.7021141,474.776399,502.6811587,437.3845863,2.097500965,2.021401078,50.30692975,1532.775002,0.036428572,0.275521432,0.058076924,0.017636364,0.639923082,0.064214286,0.105599999,4.610000134,10.55333344,38.22500102,0.229166664,1.125166674,8.694999854,0.285666664,1.054499994,0.727499992,38.86800003,0.973500003,8.824999809,87.14999962,4.100000024,13.12499976,29.5,1.700000018,4.074999928,24.92499971,39.875,1.324999958,0.540000021,83.34999847,31.70000076,55.09999847,54.37536768,9.657904399,0.068051471,6.43430146,12.17382361,2.036066153,1.813584556,0.289172797,1.892444848,0.025558824,0.035988971,0.021363971,0.278143384,26.23333295,0.615,18.96666718,24.96666654,7.46666654
4297.968,451.3280711,210080.2487,1018.577929,14403.46704,16.50985642,26.38409781,1.040689955,1.222002447,1423.542944,1465.697805,1.371719037,0.943785792,0.266810179,287506.056,2.600587837,158.0935326,165.9625212,180.4616057,150.874499,152.1386096,1.394450337,1.779151231,24.3914005,19.01629257,6.093364557,489.2716675,407.946387,427.9026909,391.969471,499.8535678,285.2078826,1.538277268,1.543265616,49.47956832,1518.450001,0.039785715,0.299800001,0.059066667,0.017636364,0.646333333,0.082164287,0.088538462,4.800000191,11.30000003,37.18999926,0.220333333,1.125166674,8.948333422,0.295400003,0.882499993,0.681333333,37.986667,0.844999999,8.725000381,87.27499962,4.650000095,12.79999995,25.57499933,1.824999988,4.475000024,28.2750001,39.84999943,1.299999952,0.529999971,83.01999664,31.60000038,55.29999924,54.20114369,10.02875815,0.06600817,6.564787597,12.06366018,2.136258158,1.793888888,0.290473856,1.839035934,0.027163399,0.038607843,0.024276144,0.300032681,26.29999987,0.65,18.93333308,25.33333333,7.666666667
4514.431,464.8895347,217567.0527,1048.329397,14571.80164,15.15752973,26.24778016,0.113302846,1.25206394,1380.434852,1436.270256,1.384926155,0.957399021,0.284002315,305538.974,2.20236625,147.1299254,148.2674141,175.420222,143.783378,143.3503761,1.242851039,1.638081456,24.61221242,19.24206924,5.77447317,390.0956484,343.3067881,368.0767441,332.3171221,378.1804326,217.762111,1.327775891,1.450898776,49.38656219,859.4999952,0.030535714,0.297250004,0.061428572,0.0194,0.646333333,0.082164287,0.088272727,4.610000134,11.30000003,38.22500102,0.237333332,1.058500002,8.873999977,0.253833331,1.037333339,0.676666657,38.1666673,0.801666657,8.825000048,87.375,3.99999994,13.07500005,26.40000057,1.600000024,4.25,24.17500019,43.57499981,1.349999964,0.529999971,83.01999664,31.70000076,55.09999847,54.130672,10.36869756,0.066115546,6.625252093,11.93300423,2.098445372,1.892857146,0.326092442,1.801197472,0.027535715,0.040516807,0.021804622,0.296512607,26.63333321,0.659,19.70000013,24.33333333,7.566666762
4245.364,472.2717758,217824.3021,1065.1415,15705.56966,13.00711234,25.98179857,0.179707561,1.297037025,1420.286653,1445.524639,1.387170598,0.990395837,0.295568866,308745.0508,3.897628203,162.8709577,161.4998213,201.2876962,165.2021389,158.9940211,0.972201012,1.315184695,24.88427083,18.1630199,6.16609625,307.3256861,391.4179611,391.1736666,371.0335973,409.7441177,280.2594496,1.072287848,1.14130005,49.88412889,1547.099995,0.0391875,0.285076925,0.078909092,0.017714286,1.232071425,0.062615385,0.100785713,4.900000095,11.19166676,37.36166573,0.236833336,1.058500002,8.866666635,0.253833331,0.999166667,0.716499984,39.81166649,0.844000002,8.5,87.10000038,4.049999952,13.0999999,25.5,1.924999952,4.249999881,26.27499962,42.05000019,1.274999976,0.529999971,83.30999756,31.70000076,55.09999847,54.04340284,10.16527771,0.067041666,6.627326378,11.97999988,2.066423583,1.848229159,0.298437502,1.806666676,0.025305556,0.039788195,0.022590278,0.292638893,26.16666667,0.662,18.06666692,25.26666641,7.533333302
4051.561,473.8259165,214066.8366,1066.120682,15587.75952,12.20632871,26.06765191,0.117036087,1.298449039,1434.207441,1428.484119,1.375192538,1.006137826,0.281073426,303530.3542,7.034335946,176.065492,180.2525005,209.5369193,183.2277699,168.9176343,1.100587159,1.406859487,25.00265924,17.53854767,6.151447415,336.8969472,432.5243975,446.327652,440.8858058,479.8375702,405.629172,1.20098794,1.237190212,50.37040106,1676.024994,0.033,0.297250004,0.0575,0.017636364,0.646333333,0.066076923,0.087199999,4.639999866,10.79399986,37.09999975,0.232750002,1.125166674,9.24333334,0.305166662,1.098166664,0.671599984,38.35166677,0.871000004,8.825000048,87.00000191,3.900000036,13.07500005,26.52500057,1.575000018,3.775000095,27.5,40.625,1.324999958,0.550000012,82.61000061,31.70000076,55.09999847,54.10294103,10.36525726,0.068036765,6.696580896,12.08332717,2.074981599,1.932095577,0.329889708,1.805183804,0.026382353,0.040889706,0.022056985,0.288731614,26.23333359,0.662,19.0,25.56666692,7.699999968
4080.368,450.7210306,204246.0957,1031.624034,14499.60758,12.79467712,26.43012595,0.753524259,1.27519616,1423.542944,1453.803375,1.347673327,0.988729162,0.276105038,282828.3099,14.25940398,175.982872,189.9538962,207.6964862,183.1856276,171.5039902,1.212133907,1.528708711,24.36143327,18.15953557,6.227989157,305.6785069,384.9725571,459.014787,478.0545425,489.7873904,433.6208674,1.340303486,1.360488827,50.26396831,1633.04998,0.039785715,0.293142857,0.0594375,0.016153846,0.744615385,0.066076923,0.105599999,4.480000019,11.62666639,37.18799973,0.272999999,0.932833334,8.873999977,0.305166662,1.089199996,0.68933333,39.04833349,0.977500002,9.025000095,86.69999886,4.800000072,12.92499971,25.30000019,1.825000018,4.275000036,25.19999981,43.40000057,1.324999958,0.50999999,82.80000305,31.79999924,54.79999924,55.0999998,11.31527774,0.057458333,6.820000086,10.57138887,2.011944431,1.950555535,0.276617649,1.550138874,0.027541667,0.049263889,0.023847222,0.313472225,26.56666692,0.615,19.06666692,26.09999975,7.899999936
4227.996,476.3933712,214381.474,1057.374186,14499.646,14.0810285,26.49764641,0.39214023,1.253050968,1382.522686,1441.17388,1.368363882,0.969887366,0.271986092,299493.2487,3.71931316,167.3018125,181.1370354,197.3041414,173.6426678,165.0201098,1.264468576,1.580631435,24.76797573,18.63948345,5.812484264,229.0061747,393.3578199,430.4791718,391.3299637,448.595356,290.600071,1.38169608,1.425908541,49.77252054,1676.024994,0.039307692,0.275521432,0.078909092,0.016153846,1.982636354,0.066076923,0.094933333,4.639999866,10.4016668,36.55333328,0.237333332,1.125166674,9.128333251,0.320666666,1.105333328,0.68933333,39.61750031,0.844999999,8.949999809,86.92500114,4.24999994,13.04999995,27.72500038,1.575000018,4.250000119,24.8499999,41.59999943,1.324999958,0.550000012,83.29000092,31.79999924,54.90000153,55.81568603,12.46111113,0.041761438,6.769313728,9.739738452,2.021928121,1.979934628,0.348718493,1.439444452,0.026901961,0.051437908,0.02432353,0.307549022,26.89999962,0.596,19.83333333,25.26666641,7.400000095
3563.176,484.2066847,197953.9264,1052.208008,13911.43087,14.55691926,26.14029519,1.252662972,1.13148879,1409.521582,1426.480225,1.34396187,0.870230722,0.249620452,269634.8216,26.01183223,200.3906339,217.3421446,218.5033932,196.0983365,185.4774291,2.097697347,2.508715853,24.0948542,17.7871484,6.038274169,369.9544182,467.019015,544.6238238,513.8368225,568.4344139,482.3477694,2.348267421,2.230113496,51.07990646,1518.450001,0.033,0.292818183,0.078909092,0.016153846,0.646333333,0.083866667,0.105599999,4.78000021,11.19166676,37.18999926,0.237333332,1.125166674,8.417500257,0.320666666,0.999166667,0.713833342,38.1666673,0.801666657,9.099999905,86.80000114,4.175000072,12.9749999,26.77499962,1.824999988,4.475000024,25.62500048,41.29999924,1.274999976,0.540000021,83.41000366,31.89999962,54.70000076,55.80609285,12.19012605,0.042121849,6.743508446,9.811596708,1.999495799,1.911218499,0.298437502,1.454264719,0.025668068,0.050514706,0.023867647,0.304264711,26.53333346,0.638,19.0,25.20000013,7.466666698
3507.75,521.3182864,203551.5898,1062.893194,14157.43494,12.32669818,25.64859629,1.257397779,1.160274307,1423.844246,1445.524639,1.369076158,0.896760414,0.252111687,278942.1921,17.42518371,220.1271267,242.3222707,251.7624175,220.9299342,204.8028984,1.449765682,1.815688834,24.85850453,16.33866302,6.210947335,458.0564067,582.8537013,665.8716507,663.8033422,681.1535797,619.4242554,1.702687661,1.567576433,51.72832553,1633.04998,0.036428572,0.285733336,0.0575,0.0197,1.093799996,0.062615385,0.092785714,4.579999924,10.4016668,38.22500102,0.236833336,0.945166667,8.694999854,0.242000006,1.105333328,0.671599984,38.9166673,0.871000004,8.800000191,86.97500038,3.724999964,13.17499995,28.92499971,1.575000018,4.350000143,24.3499999,40.80000019,1.324999958,0.550000012,83.59999847,31.60000038,55.09999847,55.79243682,12.34936977,0.044476891,6.70537819,9.68140753,1.96577729,1.936659668,0.348718493,1.44447481,0.026357143,0.047235294,0.022869748,0.2989916,26.10000038,0.722,18.03333346,25.43333371,7.76666673
2875.038,482.7373683,184372.166,975.7013194,11130.20711,9.43275858,23.28485497,1.091394413,0.98872338,1374.40508,1426.480225,1.341753068,0.702191261,0.275789932,229254.9583,21.34884087,263.9178727,283.9901683,292.2287032,261.8340111,240.940019,1.791452115,2.28116931,24.32452814,15.88225031,3.934268147,689.5646693,695.4573975,629.9843445,663.9386241,711.9900335,564.0128937,2.033855041,1.983337228,54.98609289,1661.699997,0.033,0.30914286,0.066528572,0.016153846,0.744615385,0.0690625,0.094933333,4.730000019,11.62666639,36.82833227,0.237333332,1.125166674,8.873999977,0.290833334,1.098166664,0.681333333,39.81166649,0.844000002,8.999999762,86.87500191,4.300000012,13.1500001,34.07500076,1.875,3.975000083,23.69999981,38.87499905,1.299999952,0.560000002,82.79000092,31.79999924,54.79999924,54.32142857,10.86785698,0.056547619,6.548452372,11.98059532,2.14154762,1.895000001,0.301071433,1.829761912,0.026952381,0.039333334,0.024166667,0.309166674,23.79999987,0.666,16.05000019,24.64999962,6.850000143
2963.127,459.6107484,174241.1704,1007.163122,10005.13707,7.222776517,23.32966447,1.347929175,0.944014755,1384.442684,1444.636617,1.205268924,0.685907407,0.247530961,217198.0275,45.03997028,218.6959241,238.4847914,248.4433193,224.86892,207.3332901,2.375676592,2.961962625,22.33363827,16.49244146,4.21897471,508.7501068,546.1216443,747.7474162,631.9780909,685.2412491,524.7104581,2.574587728,2.642760525,56.08608484,1547.099995,0.039307692,0.297250004,0.078909092,0.014857143,0.798562497,0.107363637,0.0918125,4.78000021,10.55333344,38.22500102,0.237333332,0.906333337,8.873999977,0.253833331,1.058833341,0.716499984,38.35166677,0.977500002,9.224999905,86.85000038,4.125,13.10000014,32.875,1.725000024,3.974999964,22.375,39.05000019,1.299999952,0.569999993,82.73999786,32.0,54.5,55.29246049,11.26428572,0.045162699,6.413174633,11.00190486,2.085198401,1.875357143,0.302857146,1.71555556,0.027027778,0.037928571,0.022456349,0.303095241,24.73333359,0.675,17.33333333,24.43333308,6.699999968
3780.492,460.9149656,199316.6745,1019.912819,12232.65857,7.918441514,24.94646541,1.341667524,1.178974286,1386.701162,1460.059212,1.366429493,0.86971848,0.299396303,266857.832,6.573522753,198.6680101,219.1936982,230.7234834,203.9930903,194.7124767,1.978471075,2.439513018,26.87209312,16.26939408,5.654174268,352.2178472,400.1817843,629.9843445,573.1561432,650.2064718,322.5791562,2.16155074,2.154464011,50.17330519,859.4999952,0.030535714,0.295230765,0.078909092,0.017714286,1.232071425,0.083866667,0.094933333,4.78000021,11.62666639,37.36166573,0.261833337,0.708749995,8.948333422,0.295400003,1.105333328,0.676666657,38.25333277,0.836999993,9.349999905,87.07500076,4.275000095,13.0,36.55000019,1.575000018,3.600000024,20.5999999,37.67500019,1.324999958,0.529999971,83.18000031,32.09999847,54.29999924,55.22349599,11.74454868,0.045633458,6.380845891,10.81926692,2.108421068,1.872631572,0.326992485,1.695996258,0.02568797,0.046165413,0.02180827,0.311184212,24.43333308,0.694,17.59999975,24.53333346,6.866666635
3764.036,485.5155384,204316.6523,1065.546102,13370.38725,10.7277383,25.47680243,1.373606225,1.251331021,1397.614827,1448.657657,1.37795266,0.939066554,0.302428244,279456.2422,7.61289603,205.3010858,222.5815016,232.8541272,198.9629669,194.0030371,1.777805428,2.205587894,22.33363827,14.56068011,6.326870879,452.4207039,513.3903453,685.7222163,538.7552478,583.9440447,492.0145251,2.009717355,1.919098961,47.94323969,1661.699997,0.033,0.295230765,0.068800001,0.014857143,1.232071425,0.068785714,0.105599999,4.579999924,11.30000003,37.36166573,0.237799996,0.961499999,9.051666578,0.253833331,1.105333328,0.727499992,37.986667,0.809666673,9.299999952,86.95000076,4.12499994,13.0250001,34.52499962,1.700000018,3.975000024,20.80000019,39.00000095,1.299999952,0.569999993,83.01999664,32.0,54.40000153,55.29818985,11.80361986,0.043533937,6.306606337,10.75812216,2.153190036,1.880429856,0.325746608,1.706063363,0.026450227,0.043117647,0.023579186,0.316380091,25.83333333,0.682,18.46666654,24.40000025,7.033333302
3619.498,473.2973023,197921.3164,1055.869845,12943.48767,10.84344641,24.74438079,1.356552568,1.145770259,1410.053939,1424.813446,1.321706538,0.912403934,0.223218172,264238.1628,14.70208397,202.1442362,220.7778009,226.3974336,207.0613861,194.58892,3.188689637,3.636784931,29.97571945,13.44191893,6.848354995,330.1556778,347.6895129,519.8697611,467.0479571,532.6743787,386.3238621,2.419577102,3.099230258,48.96290318,1676.024994,0.0374,0.293142857,0.0594375,0.019923077,1.232071425,0.107363637,0.0918125,4.75,10.96999979,36.55333328,0.237333332,0.708749995,9.051666578,0.295400003,0.882499993,0.713833342,39.61750031,0.844000002,9.325000048,86.64999962,3.649999976,12.9749999,32.20000029,1.724999994,4.149999976,22.0,39.92500019,1.349999964,0.540000021,83.30000305,32.0,54.40000153,55.3347221,11.5624999,0.049475694,6.370208336,10.7747222,2.158576383,1.882743033,0.329201391,1.691354163,0.026006945,0.046541667,0.023371528,0.317048609,24.83333333,0.707,17.79999987,24.90000025,7.133333206
3591.732,486.0287569,203451.6289,1050.856349,12528.08964,15.04072817,24.29431796,1.484990598,1.138347447,1402.463399,1460.059212,1.319078048,0.921488556,0.205970022,268380.4284,0.698732865,180.053566,206.3878345,210.1470172,193.3548908,181.8424212,3.028795868,3.495642235,26.03812263,15.31410509,4.240764533,239.9836725,233.0529416,455.2036209,447.2437159,565.0607923,220.8974317,3.258666714,3.099230258,34.2017214,1633.04998,0.033,0.30914286,0.059066667,0.017636364,0.639923082,0.061153846,0.088538462,4.579999924,11.38333337,36.55333328,0.236833336,1.004500002,8.866666635,0.285666664,0.882499993,0.716499984,38.1666673,1.02033334,9.625,86.12499809,4.12499994,12.8499999,30.22499943,1.75,4.275000095,22.07499981,41.625,1.324999958,0.569999993,82.34999847,32.29999924,53.90000153,55.20470556,11.54764706,0.048923529,6.413235323,10.93829416,2.253333343,1.879411765,0.299745099,1.706254914,0.026360785,0.041631373,0.024698039,0.323803926,24.73333359,0.739,18.30000051,25.13333257,7.200000127
3594.874,484.3325435,204074.9408,1057.224553,13394.75134,15.45616492,24.68691413,0.573105331,1.143241897,1405.888529,1444.636617,1.32556887,0.918044562,0.214040508,269354.7598,7.210506079,178.8587767,206.856336,213.2353745,200.5800559,186.1190255,2.813899159,3.357210884,24.85850453,16.26939408,0.0,242.70681,238.0566883,407.1039429,501.0152588,682.5658875,227.4765542,3.023188919,3.016981532,47.94323969,1633.04998,0.0374,0.285076925,0.058076924,0.015538462,0.798562497,0.0690625,0.088538462,4.579999924,10.96999979,37.18999926,0.237799996,1.004500002,8.575000127,0.290833334,1.089199996,0.684500009,38.9166673,0.801666657,9.600000143,86.55000114,4.299999952,12.9749999,28.875,1.824999988,4.125,23.57499981,41.60000134,1.349999964,0.550000012,83.09999847,32.29999924,53.90000153,54.95882321,11.46117641,0.048747059,6.550333333,11.09913731,2.251509824,1.833745107,0.294470589,1.693980405,0.027133334,0.041662745,0.02655098,0.324588238,24.56666629,0.737,18.39999962,25.56666692,7.366666635
3664.99,488.7785746,206742.127,1064.720179,13335.50252,15.07419864,24.47906931,1.057425136,1.143945004,1386.235921,1424.813446,1.329773441,0.921859381,0.211182869,274015.4258,3.930847399,180.0246995,202.135025,211.3825645,194.7694461,183.8988597,2.592630774,3.137331198,26.87209312,13.44191893,0.0,291.9001547,252.5900726,412.8237699,500.551019,706.6745351,236.6353849,2.804151565,2.768876791,50.17330519,1547.099998,0.039785715,0.299800001,0.068800001,0.0197,1.232071425,0.107363637,0.098461539,4.730000019,10.96999979,36.50833384,0.221833331,1.058500002,9.128333251,0.253833331,1.037333339,0.68933333,38.25333277,0.844000002,9.5,86.5,4.0,12.95000005,29.7249999,1.650000006,3.899999976,22.69999981,42.02499962,1.324999958,0.579999983,82.90000153,32.20000076,54.09999847,54.70257364,11.46341913,0.047933824,6.749522051,11.40786759,2.11321689,1.714705883,0.278841914,1.691121329,0.027125,0.044974264,0.025720588,0.301856617,24.79999987,0.734,17.43333308,25.33333333,7.300000032
3821.466,479.3897012,206440.4264,1072.574066,13494.76217,15.72281591,24.35639429,1.158368238,1.167303254,1396.050451,1448.657657,1.330086882,0.930799231,0.225947921,273434.6003,7.699928107,168.2601725,187.7436314,196.5915502,176.7355143,171.9746463,2.458376169,2.983195047,26.87209312,15.31410509,0.0,273.0744851,248.2290866,375.373263,444.2174466,630.8991241,192.1810602,2.654566576,2.692635298,0.0,1547.099998,0.032066666,0.295230765,0.0594375,0.017466667,0.639923082,0.065466666,0.087199999,4.78000021,11.38333337,36.50833384,0.237799996,0.945166667,9.24333334,0.307166668,1.185833315,0.671599984,38.9166673,1.02033334,9.300000191,86.625,4.225000024,12.92499995,28.7750001,1.650000006,4.350000024,21.5999999,43.625,1.299999952,0.579999983,82.72000122,32.0,54.40000153,54.91161012,11.35634656,0.047391641,6.729674915,11.4513003,2.194442718,1.771934982,0.269520124,1.702198166,0.025735295,0.044704335,0.02294582,0.301795671,25.10000038,0.739,18.09999975,25.16666667,7.400000095
3827.735,482.3986253,206910.3229,1082.2114,13659.49361,15.63060621,24.69452786,0.677022276,1.162872682,1404.706833,1460.059212,1.364795541,0.9194647,0.23251215,276335.4909,5.761678648,179.7657839,202.5220343,211.7334983,191.8258171,183.0431137,2.224087586,2.752961338,26.03812263,13.44191893,0.0,246.5407283,254.5610809,386.2531598,398.026015,563.1403859,163.3899193,2.419577102,2.435027301,0.0,1518.450001,0.038153846,0.299800001,0.0594375,0.017466667,0.665642858,0.0690625,0.0918125,4.710000038,11.38333337,36.50833384,0.229166664,1.065800011,8.417500257,0.290833334,1.098166664,0.713833342,38.9166673,0.750500008,9.249999762,86.875,4.049999952,13.22500014,30.55000019,1.775000006,4.149999976,20.7750001,42.75,1.349999964,0.560000002,83.30999756,32.0,54.5,54.970784,10.72450973,0.046901961,6.584588241,11.41256872,2.172078462,1.719235305,0.259882352,1.733627471,0.026152941,0.039219608,0.02512549,0.308294118,25.63333257,0.728,18.66666667,25.29999987,7.400000095
3684.596,483.726069,205715.446,1086.144541,13855.05164,14.73527267,24.91837851,0.706028383,1.183043992,1402.478485,1451.273163,1.388312325,0.929118643,0.243167824,277179.974,1.698783786,208.9791012,234.6662458,250.518919,219.559255,208.083341,1.992281655,2.468669335,24.36143327,13.44191893,0.0,349.4518369,390.9964269,484.5516357,591.1576436,620.003596,277.0364946,2.162173778,2.217749134,0.0,1676.024994,0.039692307,0.285733336,0.068800001,0.019923077,1.093799996,0.068785714,0.096076923,4.710000038,10.86166668,36.55333328,0.229166667,0.961499999,9.24333334,0.340666667,1.098166664,0.713833342,38.9166673,0.973500003,9.5,87.10000038,3.75,13.12500024,43.44999981,1.62500003,3.024999976,14.90000033,37.0,1.299999952,0.560000002,83.11000061,32.20000076,54.09999847,54.98447358,11.13947361,0.049609211,6.617210556,11.28907898,2.131855259,1.743052636,0.277368421,1.706986852,0.027307895,0.042764474,0.02481579,0.307171056,25.93333371,0.718,18.16666667,25.40000025,7.333333333
3847.369,470.7182064,201577.7676,1086.926198,12751.47502,8.075551728,24.68327522,1.078866549,1.185856193,1410.82659,1417.811768,1.362877225,0.947485072,0.227625174,271397.0443,1.713566252,185.3901787,199.582545,209.7314154,191.5778573,182.1302859,2.47723496,2.923350523,22.33363827,17.7871484,0.0,295.8329277,304.4394728,418.5275777,490.7907422,585.9505183,287.0952746,2.673388168,2.670646802,0.0,1518.450001,0.032066666,0.285733336,0.058,0.0194,0.68407143,0.107363637,0.0918125,4.730000019,10.55333344,37.67000008,0.261833337,0.961499999,9.128333251,0.285666664,1.089199996,0.713833342,38.25333277,0.844000002,9.575000048,86.77499962,3.474999964,13.07500005,42.82500076,1.62500003,3.325000048,15.44999981,36.77499962,1.349999964,0.560000002,83.23999786,32.20000076,54.0,55.09062541,11.40312484,0.05034375,6.551562533,11.16125,2.185937501,1.769062515,0.28,1.703437522,0.027375,0.043625,0.0253125,0.319062501,25.70000013,0.683,18.59999975,25.20000013,7.066666603
3894.036,476.8438617,200704.0104,1093.479914,12923.34021,7.344282468,25.63456925,0.344497041,1.167825242,1386.538137,1402.891469,1.36336041,0.920531251,0.237057289,272450.431,0.979395707,181.3528595,192.0922623,210.720623,186.7260513,177.3251661,1.664173608,2.120574082,22.33363827,18.63948345,0.0,258.2905916,310.0331275,376.6364199,422.6409963,591.318751,212.9883862,1.81343328,1.886022493,0.0,1661.699997,0.039307692,0.285733336,0.078909092,0.016153846,0.68407143,0.065466666,0.092785714,4.78000021,11.38333337,36.82833227,0.229166664,0.961499999,8.575000127,0.242000006,1.089199996,0.713833342,38.1666673,0.750500008,9.849999905,86.44999886,3.725000024,13.10000014,41.34999943,1.600000024,3.175000012,15.57500005,38.30000114,1.274999976,0.540000021,83.12999725,32.40000153,53.59999847,55.28666667,11.60358962,0.0514,6.501487174,11.02135898,2.183128205,1.807897434,0.279307694,1.696230775,0.028266667,0.039848718,0.028276923,0.325128205,25.73333359,0.648,18.33333333,24.43333371,7.033333302
3803.079,491.0073777,201159.4987,1096.645671,13654.37956,7.979006131,25.92668804,0.586852119,1.174883097,1381.73586,1438.606698,1.369380102,0.912978013,0.251068863,273579.4505,4.688626158,176.4909782,182.7972088,213.4371045,181.0434837,170.4961974,1.15398784,1.615126684,24.76797573,17.7871484,0.0,267.3188534,379.3114688,421.4055595,419.2747167,537.438132,267.7751509,1.304708386,1.383145193,0.0,1532.775002,0.0374,0.285733336,0.078909092,0.016153846,0.69992308,0.068785714,0.105599999,4.639999866,10.79399986,36.82833227,0.237333332,0.945166667,8.575000127,0.340666667,1.185833315,0.660000006,38.60833359,0.977500002,9.799999873,86.69999949,3.724999964,13.14999986,40.29999924,1.600000024,3.166666667,17.16666667,37.76666641,1.299999952,0.560000002,83.29000092,32.40000153,53.70000076,55.01888883,11.74555557,0.051444445,6.491888844,11.13416669,2.172500009,1.837888879,0.281388891,1.716611124,0.026650001,0.039405555,0.028827778,0.336333334,25.90000025,0.66,18.36666679,24.60000038,7.26666673
