Количество чугуна (т),Перепад давлений общий (ат),Перепад давлений нижний (ат),Расход природного газа (м³/ч),Расход холодного дутья (м³/ч),Выход колошникового газа (м³/ч),Колошниковый газ (H₂),O₂ в горячем дутье,t колошникового газа 2 (°С),t колошникового газа 1 (°С),Уровень засыпи (север) (м),t периферийных газов 5 (°С),t колошникового газа 4 (°С),t колошникового газа 3 (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м)
5368.442,1.469423374,1.106609215,24000.14771,284818.5078,229360.6211,8.5,26.59999975,224.0098006,199.8438791,0.007,413.0994174,187.2918905,207.8133939,0.789689541,0.792131901
5393.659,1.421328381,1.099617618,24000.10067,283454.112,141883.7012,8.76666673,25.90000025,199.0341816,179.1139278,2.151929716,676.7538723,178.4725444,198.9555454,0.926581663,0.884530567
5286.006,1.378927569,1.064723713,23999.4515,283741.8151,218870.0514,8.73333327,27.06666629,176.4165936,153.5811075,1.795834025,413.0994174,192.5375379,217.5003961,0.843619968,0.874569657
5105.59,1.407852997,1.240362237,23974.46631,283595.7031,218870.0514,8.433333397,26.06666692,207.2570858,180.4850375,2.204140872,642.0828183,206.8434238,240.416364,0.890498002,0.855466902
5253.808,1.500767579,1.334910557,23938.43953,284056.1029,199785.638,8.833333333,26.66666667,208.6621927,192.2537034,1.394404809,461.1512756,184.9455649,206.884161,0.997996939,0.987990809
4904.932,1.471460486,1.203476866,20272.54991,278534.2695,209339.6634,8.53333346,25.13333321,211.2318252,206.907362,1.795834025,526.9718679,195.9583693,204.639499,2.228284508,2.103111749
5281.429,1.507301599,1.176385651,23646.34416,284339.9115,176567.497,8.76666673,25.73333295,197.4199524,194.0223681,2.204140872,654.8458696,182.9300626,194.3478686,0.88562946,0.863946743
5153.312,1.457214981,1.218162119,24551.3291,283540.2487,199785.638,8.899999936,26.83333333,219.4472466,212.781786,1.420706516,654.8458696,201.4620171,215.0662238,0.745935028,0.730210553
5109.094,1.468126784,1.226123343,25000.32137,282227.9688,141883.7012,8.76666673,26.66666667,229.551012,215.1906109,2.157651931,467.4194323,207.1874968,223.565258,0.818592439,0.818692689
5251.508,1.50606665,1.301350569,24928.17196,283903.7357,229360.6211,8.966666857,26.93333308,220.0608946,207.3218174,2.151929716,642.0828183,202.6559811,220.3898843,1.081480724,1.077217544
5174.016,1.517020146,1.333100046,24679.32121,283245.6263,229360.6211,8.26666673,25.83333333,206.3528105,198.6014919,1.51773268,467.4194323,188.1765079,206.5088126,0.86530373,0.891042446
5254.759,1.52648059,1.354274149,25425.66178,282973.2747,209339.6634,8.400000095,26.40000025,207.0984656,200.5122649,2.157651931,553.1125348,192.4096514,209.5560468,0.75599023,0.781718334
4931.751,1.47270371,1.351745178,23068.663,284430.9206,218870.0514,8.933333079,26.23333359,225.1527996,216.5271479,2.175757309,380.9200643,209.7541949,226.7591394,0.736406282,0.766218118
4411.832,1.308559433,1.117720164,21239.94812,259716.5918,199785.638,8.03333346,25.96666654,250.3515364,252.8536402,2.271310096,492.9604365,234.1818956,243.8799788,1.302804147,1.145768272
4826.916,1.450069442,1.251740679,26123.17684,273817.9987,197273.7148,8.966666857,27.76666641,253.4730981,243.585282,1.795834025,467.4194323,228.2385349,248.3887024,0.727388787,0.705929751
3640.384,1.138077498,1.100375988,19216.03332,218160.0764,176567.497,9.349999905,26.59999943,251.8263779,244.9823748,2.204140872,569.5173314,224.031271,241.7499142,1.445492101,1.334021608
4834.509,1.451206376,1.197594608,26490.4991,271774.9974,197273.7148,8.899999936,27.29999987,250.1741041,232.5755469,1.394404809,461.8504766,229.5951284,249.2091363,0.850761712,0.851517275
4805.315,1.493517255,1.198879729,25753.66943,271755.0768,135670.0087,8.800000191,26.89999962,261.2056999,241.5270678,2.151929716,492.9604365,230.3810221,252.3012536,0.770697112,0.781362678
4901.234,1.489397208,1.120442435,25452.9904,274460.0807,428731.0586,8.700000127,27.0,248.1858883,234.9439373,1.51773268,526.9718679,229.5610129,244.942187,0.80409543,0.823765623
4869.843,1.458881413,1.082354916,25187.18091,275557.4596,197273.7148,8.866666794,26.83333333,252.3262552,238.1453826,2.204140872,492.9604365,234.4040604,248.4325415,0.809570643,0.820255061
4923.074,1.443610877,1.035727625,25135.3715,275521.3906,176567.497,9.0,27.23333295,242.5437196,230.2980658,2.157651931,492.9604365,226.2883212,236.6663926,0.725509775,0.735060287
4974.886,1.486808931,1.088445574,24999.18514,275683.4883,209339.6634,8.73333327,27.03333346,231.205314,228.8595149,2.157651931,461.8504766,214.4995715,218.7090899,0.761865961,0.749027895
4969.144,1.491146093,1.077828052,24999.79427,276496.4896,176567.497,8.96666654,26.63333321,224.7459704,221.2815863,1.394404809,406.7349996,209.8085244,211.9334437,0.714373474,0.715658103
5020.675,1.481873279,1.047779483,24820.33073,280197.0534,199785.638,8.73333327,27.60000038,227.0958443,223.6703205,2.204140872,380.9200643,214.250145,220.1446126,0.91392455,0.903936774
5231.448,1.497458423,1.118269821,25649.85311,283257.4753,229360.6211,8.833333015,27.16666667,217.006691,208.8943996,1.795834025,526.9718679,200.4550495,213.2727915,0.761193377,0.735090392
4958.611,1.532529851,1.113451722,25999.55208,282035.9805,431540.9336,8.899999936,27.43333308,247.7055607,236.6703618,2.157651931,391.7613182,224.7680359,249.7947826,0.743402096,0.753536085
5137.411,1.565686737,1.079725886,25454.89046,281484.0247,416358.9036,8.96666654,26.46666654,237.5313225,224.6538092,2.204140872,380.9200643,212.1871541,229.310119,0.853014606,0.866530865
5167.284,1.532207216,1.097005442,25883.98836,281462.0339,431540.9336,9.100000064,27.56666692,213.0468388,204.3348935,1.394404809,467.4194323,193.3251902,208.4116968,0.958086719,0.938457785
3038.813,0.914567244,0.704925032,9454.938362,187059.3317,418289.3203,8.849999905,25.69999981,185.9167906,195.0928307,1.51773268,467.4194323,175.1218313,204.1581529,2.165718993,2.067478741
4844.07,1.434046715,1.086142687,19928.1805,280786.4023,422974.8932,7.666666667,25.0,222.1089528,205.4375356,2.157651931,553.1125348,209.3522771,227.9116109,1.045308344,1.052481323
5059.901,1.420623685,1.137114629,25653.11621,279796.8294,428731.0586,9.133333206,26.06666692,225.3021851,210.7860705,2.157651931,461.8504766,200.0089556,218.8577353,1.128647313,1.126409488
4921.127,1.424920723,1.178813005,25315.70418,277071.6667,141883.7012,8.933333397,27.76666641,239.51946,222.6056035,2.157651931,553.1125348,206.8529434,217.9707934,0.981505337,0.99227834
5080.209,1.384498561,1.129510313,26319.02783,277958.2214,405618.9961,9.566666603,28.13333321,227.4532331,212.5808474,2.157651931,461.8504766,199.7985312,206.5539748,0.754863791,0.765303567
5169.772,1.431877191,1.12992389,25979.53532,280783.0469,416358.9036,8.833333333,27.6666673,223.1950493,211.0192248,1.420706516,461.8504766,194.284111,199.9822203,0.741525583,0.765680457
5165.401,1.502235333,1.286477427,24799.06995,278635.0286,418289.3203,8.833333333,27.80000051,205.6687768,197.1050657,2.151929716,380.9200643,194.6107915,205.4193885,0.954881253,0.981963945
5097.947,1.470775599,1.244265993,26438.57292,278021.0846,417891.9727,8.666666667,28.0,219.0988814,216.2860552,1.420706516,553.1125348,201.4632041,211.4284585,0.799851095,0.815339011
5188.477,1.440904334,1.229448443,26346.82682,280346.9766,422974.8932,9.166666985,27.83333333,209.1222521,202.4050255,1.795834025,461.8504766,188.8269908,197.1796652,0.743464944,0.76641839
5084.973,1.409891566,1.205871289,26498.93449,280877.1875,388631.7592,9.0,27.80000051,228.0650826,225.4907773,2.175757309,553.1125348,215.6696479,224.1026649,0.746304822,0.823856515
5056.051,1.416148007,1.229671056,26405.15373,280844.3086,388631.7592,9.299999873,27.56666692,245.6232605,234.1972294,1.51773268,492.9604365,208.3155378,214.5014458,0.738986477,0.773635897
5187.025,1.485168417,1.270484683,25799.23897,281582.2292,416358.9036,9.100000064,28.29999987,232.3444373,216.5781733,1.51773268,676.7538723,202.3180351,212.5068289,0.901316524,0.925972901
5055.285,1.467195402,1.027507956,24320.08411,280024.1654,418289.3203,8.73333327,26.63333321,219.0675678,204.5351048,1.51773268,492.9604365,203.2851372,212.6672535,0.775791151,0.818584072
4926.132,1.44641149,1.002374515,26499.73315,281794.8359,416358.9036,8.899999936,26.63333384,250.1398811,235.8259684,1.420706516,406.7349996,214.3781656,228.2196528,0.7365177,0.773023042
5003.583,1.472378433,1.040829122,26456.59391,279770.8398,431540.9336,8.73333327,27.33333333,243.8665307,229.2531007,1.51773268,406.7349996,204.0877012,216.5686099,0.76593291,0.786266324
4941.857,1.396572948,1.028156114,26122.64933,277950.569,416358.9036,9.066666603,27.73333359,247.3527781,228.0839844,2.204140872,461.8504766,206.8368435,219.3079421,0.731579505,0.773613845
5046.453,1.392721459,1.035504883,26008.11287,278903.2578,422974.8932,9.066666603,27.36666679,232.338178,220.1328316,1.420706516,467.4194323,197.5656414,200.9002851,0.737146383,0.795489185
5327.41,1.447648307,1.079144609,26498.88786,285857.0703,418289.3203,8.96666654,27.0333341,206.953282,202.2582868,2.271310096,492.9604365,177.8502363,185.2536914,0.785296023,0.84005637
5176.531,1.445679148,1.066616923,26995.60221,286592.5339,421993.7734,9.0,27.13333384,236.9069074,223.8302415,2.175757309,526.9718679,182.9478626,197.1964111,0.746821145,0.781280264
4988.879,1.496358658,1.159331145,27780.17537,284787.7578,416358.9036,8.866666476,27.5,274.6577587,256.2823461,1.394404809,523.2242915,221.526769,238.6796792,0.732915424,0.749517108
4962.781,1.494370863,1.307944313,26621.23486,284550.4349,431540.9336,8.933333397,27.36666743,260.8796164,238.2761987,2.151929716,523.2242915,217.7389088,231.4527334,0.740454639,0.782467723
5024.197,1.51474832,1.319547653,26993.82983,281132.6445,421993.7734,8.799999873,27.5,258.1946704,232.8284092,2.204140872,526.9718679,207.6615156,223.0725962,0.730824386,0.792892528
5116.411,1.513852378,1.33547612,26940.70125,281525.2044,428731.0586,6.824999809,26.625,257.8659941,225.8572604,1.420706516,461.8504766,199.3296159,212.7945843,0.727162423,0.777766394
4999.384,1.453001286,1.179173549,26907.20516,283257.569,416358.9036,8.899999936,27.53333346,267.4316616,241.5004438,1.394404809,391.7613182,211.3195178,223.2390753,0.719245496,0.769170478
5107.258,1.442787369,1.248995329,26997.45109,285501.3529,422974.8932,8.666666667,27.63333384,259.1740913,226.4086774,2.175757309,569.5173314,199.6023668,216.2011375,0.74998755,0.809437409
5147.069,1.425090974,1.315352673,26836.11646,286097.0013,388631.7592,8.933333397,27.79999924,248.7586314,218.0692139,1.795834025,406.7349996,197.5522569,212.8241132,0.815859117,0.855482196
5357.724,1.38190347,1.19912831,27370.26318,284843.9206,422974.8932,8.799999873,27.23333359,218.268453,186.771265,1.420706516,526.9718679,166.6586043,181.4059474,0.926530115,0.947289472
5114.654,1.336662258,1.118565912,28334.09798,283292.9792,417891.9727,8.833333015,27.69999949,235.9284096,205.4613177,2.128744225,406.7349996,179.261954,194.6348712,0.73077742,0.704374959
4880.905,1.414767906,1.200145016,28129.56201,279444.224,388631.7592,9.133333206,28.59999975,270.5901769,233.5419648,2.128744225,492.9604365,194.9390265,217.7431488,0.791398947,0.857829293
4993.342,1.416937768,1.242718488,28937.04639,278101.8971,405618.9961,8.966666857,28.39999962,252.7532756,222.2092762,2.157651931,380.9200643,192.180481,209.1514149,0.724888911,0.795506259
4960.911,1.455260893,1.267317469,28490.24951,279584.3438,141883.7012,9.26666673,27.96666654,265.6809654,232.5499242,2.128744225,467.4194323,217.4453716,234.3237025,0.705887727,0.782113915
5097.243,1.463897616,1.295589179,26999.34326,279826.8255,422974.8932,8.96666654,28.63333321,250.1686382,215.8369344,2.151929716,569.5173314,200.5284513,217.9700082,0.698261467,0.735021733
5198.911,1.48115174,1.324543754,26927.46362,281162.737,388631.7592,8.633333206,27.93333308,238.0470142,202.7229881,2.175757309,526.9718679,182.2288011,202.7323424,0.75455949,0.826043236
5341.25,1.432547048,1.237145935,26999.34383,281475.1185,422974.8932,8.933333397,28.36666616,205.1212037,176.7251142,2.157651931,467.4194323,172.0281194,189.0327714,0.966825066,0.929093671
2674.96,0.750821808,0.931604221,13261.63397,179663.5719,428731.0586,9.050000191,27.80000019,200.3767134,212.9050121,2.157651931,406.7349996,178.8625412,236.6041641,2.074080905,1.925963843
4940.292,1.306525454,1.047555176,24226.11328,196320.0117,422974.8932,8.833333333,27.16666667,198.0114355,179.1086607,1.394404809,526.9718679,181.4742483,197.4160506,1.414457294,1.474672188
5019.008,1.396448185,1.176244815,26958.36686,280592.2409,431540.9336,9.23333327,27.63333321,251.2115237,220.619463,1.51773268,526.9718679,195.8275611,210.1751728,0.717063961,0.771959461
5061.388,1.414586301,1.213052074,26756.60392,281949.9531,423700.3086,9.0,26.93333308,255.5771542,220.0495853,2.128744225,380.9200643,192.3850079,210.9357268,0.768444188,0.806325311
5128.493,1.416678861,1.244784042,26741.59652,280222.4557,431540.9336,8.96666654,27.63333384,244.2721437,212.8696321,2.175757309,526.9718679,186.515035,202.4119314,0.764035848,0.798717315
5071.191,1.445839912,1.188980152,24344.93984,281303.6536,388631.7592,9.033333143,28.20000013,252.8532422,221.5607529,1.394404809,523.2242915,188.1877435,206.932703,0.713888295,0.749767785
5064.684,1.403424934,1.130327101,24683.36991,279366.2396,423700.3086,8.933333079,27.63333321,215.151549,189.4595871,1.795834025,380.9200643,172.139775,184.6242644,0.78565036,0.804052425
4405.973,1.141991458,0.987877938,20355.01648,252557.6994,421993.7734,8.600000064,26.56666692,211.0481682,193.5370045,1.795834025,492.9604365,167.2678194,179.8192571,1.865047654,1.684624292
4904.134,1.347276191,1.033463041,23017.40739,282830.3477,422974.8932,8.666666667,26.43333308,227.9688142,211.4111392,2.151929716,467.4194323,179.4584255,194.0334562,1.146186687,1.159317307
4760.093,1.368267978,0.991106816,18522.46769,283223.6654,388631.7592,8.199999968,25.36666679,226.4565061,214.7020397,2.157651931,391.7613182,171.6781368,192.0826238,0.952426195,0.940380341
4949.437,1.40300187,1.070006986,23441.85006,280368.3555,421993.7734,7.999999841,26.93333308,225.8036556,212.3971183,2.151929716,467.4194323,165.9607817,187.7490889,0.615719403,0.647011052
4972.405,1.402646547,1.111628493,25958.33781,279370.2747,416358.9036,9.066666603,27.86666679,231.8438918,212.6552321,1.795834025,461.8504766,169.872359,193.436814,0.599521743,0.651565805
5033.371,1.395524015,1.161355332,25528.39689,277235.0117,405618.9961,8.833333015,28.20000013,225.7290967,203.1295694,1.420706516,569.5173314,166.9376666,188.5788129,0.619621602,0.657049978
4994.939,1.362201601,0.968512952,23146.92582,276422.5,388631.7592,8.799999873,27.23333295,203.74318,194.4942513,1.420706516,526.9718679,174.9679273,180.7977606,1.198200484,1.174204104
3560.15,0.932539928,0.695795198,12439.72182,276422.5,423700.3086,8.866666794,26.06666692,204.7132467,186.4075712,1.795834025,523.2242915,173.6564213,183.0566123,3.065885517,2.819919782
4493.96,1.231310258,0.95336058,22705.09819,276379.3203,431540.9336,9.03333346,26.56666692,181.2420769,180.4931618,2.271310096,467.4194323,180.5450099,182.4474475,2.238315813,2.174448396
4938.125,1.401062747,0.978199676,28035.46012,279965.349,388631.7592,9.233333588,27.99999936,248.2420432,228.8570379,1.795834025,569.5173314,202.4150143,225.3642546,0.801824232,0.861022522
4992.422,1.438808123,1.030333695,28898.43717,279026.5703,428731.0586,8.933333397,27.73333359,257.5614897,238.2570235,1.795834025,461.8504766,212.6728325,234.795276,0.603597974,0.627422877
4947.777,1.460343346,1.000141261,28530.5804,275892.4102,418289.3203,9.366666794,28.13333384,259.1792202,234.0035375,2.204140872,569.5173314,210.9164944,233.5938034,0.615799222,0.663130703
5255.272,1.477874642,1.024274843,28767.31047,280813.2253,388631.7592,9.0,28.0,243.1506774,213.2224185,1.795834025,492.9604365,185.8939813,210.1132819,0.636153581,0.697758481
5188.409,1.445281252,0.947927795,28823.35156,280713.4049,417891.9727,9.200000127,27.83333333,240.8173262,210.6868661,1.795834025,406.7349996,186.726757,208.4035447,0.835687811,0.899179474
4583.013,1.312122142,0.856217641,23873.29597,251904.2648,416358.9036,8.800000191,27.20000013,215.6325334,206.5628789,2.175757309,523.2242915,190.6346499,204.9311396,1.067627603,1.077279295
5181.219,1.46644329,1.026831898,27990.32202,276222.1458,423700.3086,8.566666603,27.93333308,199.8185196,194.7046509,2.175757309,492.9604365,168.4043719,188.3193722,0.620412166,0.598045329
4999.355,1.435957,1.097607558,28412.93807,274199.582,421993.7734,8.666666667,28.23333359,233.2982305,221.2042605,1.51773268,569.5173314,190.5244567,209.7360897,0.638640404,0.572404839
4973.408,1.427302356,0.996919331,29462.41423,274996.0859,405618.9961,9.03333346,28.13333321,255.5501486,245.1574237,2.151929716,569.5173314,206.4032605,223.3678087,0.602654662,0.599425013
4944.239,1.437352027,1.069276549,29633.69336,275139.3112,405618.9961,9.099999746,28.09999975,263.9472491,246.8793621,2.128744225,391.7613182,218.8596433,233.6997515,0.605223941,0.612180454
4807.341,1.399213925,0.992648748,26002.96493,272203.0247,431540.9336,9.100000064,28.29999987,265.5539627,243.8818531,1.51773268,461.8504766,221.4622383,240.0982094,0.61124969,0.605699083
4891.988,1.416544482,0.918110723,29834.61947,275028.8242,421993.7734,8.933333079,27.66666667,263.2656809,243.6591618,2.175757309,553.1125348,225.1481317,246.6279653,0.631070361,0.655320744
4825.272,1.448750685,0.920163803,29999.63184,271305.1745,416358.9036,9.099999746,27.93333308,270.836345,248.6440957,2.151929716,406.7349996,240.3680604,259.0623163,0.603329744,0.580474822
4823.237,1.440355942,0.805488532,29951.03198,274494.7813,417891.9727,9.033333143,27.59999975,262.4501171,251.8378321,1.795834025,492.9604365,232.4162356,253.2307116,0.611629715,0.530799177
4878.808,1.442633982,0.898262531,29251.94157,274336.1224,417891.9727,9.066666603,26.96666654,253.7026183,242.4710916,2.204140872,492.9604365,220.4076379,241.7056675,0.643636554,0.60342248
4841.586,1.43282484,1.114119594,29842.88867,274225.2201,428731.0586,9.199999809,28.73333359,248.437439,238.0512161,2.204140872,492.9604365,226.0234966,246.2591324,0.622615052,0.567280314
4749.237,1.412102987,0.755062828,29887.80884,274636.2969,388631.7592,8.833333333,27.73333359,266.4452375,252.4072959,2.271310096,553.1125348,241.0330461,268.2831675,0.587027798,0.541644694
4797.656,1.414833585,0.850381938,29814.8881,272845.5755,388631.7592,9.166666667,28.36666616,270.1337897,249.1125177,2.151929716,492.9604365,234.4984404,244.2854468,0.670788514,0.632031731
